Day,Detail,Moonphase,Summary,Sunrise,Sunset,cloudCover,dewPoint,humidity,precipIntensity,precipIntensityMax,precipProbability,pressure,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,visibility,windGust,windGustTime,windSpeed
1524657600,rain,0.35,Rain in the morning and afternoon.,1524649909,1524699477,0.93,49.5,0.92,0.0347,0.1721,1.0,1014.46,54.23,1524708000,49.76,1524632400,4.77,25.67,1524672000,6.31
1524744000,rain,0.39,Rain in the morning.,1524736225,1524785943,0.67,50.04,0.78,0.0069,0.058,0.98,1004.52,66.06,1524776400,51.58,1524736800,6.59,14.32,1524769200,2.87
1524830400,rain,0.42,"Rain starting in the afternoon, continuing until evening.",1524822542,1524872409,0.56,46.2,0.82,0.0205,0.1859,1.0,1010.46,58.36,1524837600,46.67,1524823200,7.47,6.69,1524801600,0.66
1524916800,fog,0.46,Foggy in the morning.,1524908860,1524958874,0.47,49.86,0.84,0.0,0.0011,0.0,1009.72,65.91,1524945600,48.58,1524970800,7.34,10.12,1524942000,1.99
1525003200,partly-cloudy-day,0.48,Mostly cloudy throughout the day.,1524995180,1525045340,0.65,44.78,0.8,0.0015,0.0086,0.88,1010.84,57.16,1525028400,45.87,1525057200,8.86,12.75,1525032000,1.99
1525089600,partly-cloudy-day,0.53,Mostly cloudy throughout the day.,1525081500,1525131805,0.75,37.77,0.75,0.0002,0.0013,0.2,1013.44,49.66,1525114800,40.43,1525071600,10.0,11.52,1525093200,3.41
1525176000,partly-cloudy-night,0.56,Mostly cloudy starting in the evening.,1525167822,1525218271,0.53,42.23,0.69,0.0,0.0,0.0,1016.33,63.64,1525204800,42.11,1525168800,10.0,9.82,1525201200,1.55
1525262400,clear-day,0.59,Clear throughout the day.,1525254145,1525304736,0.11,43.11,0.41,0.0,0.0,0.0,1015.48,85.31,1525287600,54.82,1525233600,10.0,15.94,1525294800,3.9
1525348800,partly-cloudy-night,0.62,Partly cloudy starting in the afternoon.,1525340469,1525391201,0.26,52.72,0.56,0.0001,0.0024,0.29,1013.95,83.77,1525377600,58.35,1525341600,9.96,15.04,1525377600,3.24
1525435200,partly-cloudy-day,0.65,Mostly cloudy until afternoon.,1525426795,1525477666,0.46,59.54,0.78,0.0001,0.0012,0.32,1011.6,76.9,1525464000,59.49,1525485600,9.42,14.66,1525485600,3.52
